"","service_request_id","requested_datetime","neighborhoods_sffind_boundaries","url"
"10327",8821256,"2018-04-03T10:57:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/8821256/photos"
"10328",8821355,"2018-04-03T13:31:00Z","Financial District","http://mobile311.sfgov.org/reports/8821355/photos"
"10329",8822692,"2018-04-03T17:35:00Z","Polk Gulch","http://mobile311.sfgov.org/reports/8822692/photos"
"10330",8822711,"2018-04-03T17:40:00Z","Castro","http://mobile311.sfgov.org/reports/8822711/photos"
"10331",8823250,"2018-04-03T18:46:00Z","Parnassus Heights","http://mobile311.sfgov.org/reports/8823250/photos"
"10332",8823866,"2018-04-03T20:27:00Z","Japantown","http://mobile311.sfgov.org/reports/8823866/photos"
"10333",8825615,"2018-04-04T02:06:00Z","Telegraph Hill","http://mobile311.sfgov.org/reports/8825615/photos"
"10334",8826559,"2018-04-04T14:28:00Z","South of Market","http://mobile311.sfgov.org/reports/8826559/photos"
"10335",8826676,"2018-04-04T14:54:00Z","Panhandle","http://mobile311.sfgov.org/reports/8826676/photos"
"10336",8826703,"2018-04-04T14:56:00Z","Western Addition","http://mobile311.sfgov.org/reports/8826703/photos"
"10337",8827019,"2018-04-04T15:41:00Z","North Beach","http://mobile311.sfgov.org/reports/8827019/photos"
"10338",8827094,"2018-04-04T15:49:00Z","Castro","http://mobile311.sfgov.org/reports/8827094/photos"
"10339",8831682,"2018-04-05T15:01:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8831682/photos"
"10340",8831756,"2018-04-05T15:17:00Z","Castro","http://mobile311.sfgov.org/reports/8831756/photos"
"10341",8831811,"2018-04-05T15:26:00Z","South of Market","http://mobile311.sfgov.org/reports/8831811/photos"
"10342",8832380,"2018-04-05T16:50:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8832380/photos"
"10343",8832515,"2018-04-05T17:08:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8832515/photos"
"10344",8834174,"2018-04-05T21:14:00Z","South of Market","http://mobile311.sfgov.org/reports/8834174/photos"
"10345",8835654,"2018-04-06T02:20:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8835654/photos"
"10346",8835660,"2018-04-06T02:22:00Z","Silver Terrace","http://mobile311.sfgov.org/reports/8835660/photos"
"10347",8839651,"2018-04-07T01:10:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8839651/photos"
"10348",8840670,"2018-04-07T16:01:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8840670/photos"
"10349",8840780,"2018-04-07T16:39:00Z","Financial District","http://mobile311.sfgov.org/reports/8840780/photos"
"10350",8841027,"2018-04-07T17:40:00Z","Mission","http://mobile311.sfgov.org/reports/8841027/photos"
"10351",8841081,"2018-04-07T17:55:00Z","Mission","http://mobile311.sfgov.org/reports/8841081/photos"
"10352",8841499,"2018-04-07T20:01:00Z","Financial District","http://mobile311.sfgov.org/reports/8841499/photos"
"10353",8843857,"2018-04-08T17:14:00Z","Northern Waterfront","http://mobile311.sfgov.org/reports/8843857/photos"
"10354",8843938,"2018-04-08T17:39:00Z","Mission","http://mobile311.sfgov.org/reports/8843938/photos"
"10355",8845004,"2018-04-08T23:03:00Z","Mission","http://mobile311.sfgov.org/reports/8845004/photos"
"10356",8845642,"2018-04-09T02:45:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8845642/photos"
"10357",8846989,"2018-04-09T16:24:00Z","Civic Center","http://mobile311.sfgov.org/reports/8846989/photos"
"10358",8848260,"2018-04-09T19:03:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8848260/photos"
"10359",8851503,"2018-04-10T12:22:00Z","Produce Market","http://mobile311.sfgov.org/reports/8851503/photos"
"10360",8851773,"2018-04-10T14:40:00Z","Outer Sunset","http://mobile311.sfgov.org/reports/8851773/photos"
"10361",8852011,"2018-04-10T15:21:00Z","Mission","http://mobile311.sfgov.org/reports/8852011/photos"
"10362",8852215,"2018-04-10T15:48:00Z","Civic Center","http://mobile311.sfgov.org/reports/8852215/photos"
"10363",8852609,"2018-04-10T16:31:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8852609/photos"
"10364",8852621,"2018-04-10T16:32:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8852621/photos"
"10365",8852951,"2018-04-10T17:16:00Z","Central Waterfront","http://mobile311.sfgov.org/reports/8852951/photos"
"10366",8853825,"2018-04-10T19:08:00Z","Union Street","http://mobile311.sfgov.org/reports/8853825/photos"
"10367",8855681,"2018-04-11T00:19:00Z","Mission","http://mobile311.sfgov.org/reports/8855681/photos"
"10368",8856866,"2018-04-11T14:13:00Z","South of Market","http://mobile311.sfgov.org/reports/8856866/photos"
"10369",8857031,"2018-04-11T14:55:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/8857031/photos"
"10370",8857120,"2018-04-11T15:14:00Z","Lower Pacific Heights","http://mobile311.sfgov.org/reports/8857120/photos"
"10371",8857712,"2018-04-11T16:39:00Z","South of Market","http://mobile311.sfgov.org/reports/8857712/photos"
"10372",8857785,"2018-04-11T16:47:00Z","Financial District","http://mobile311.sfgov.org/reports/8857785/photos"
"10373",8860314,"2018-04-11T23:16:00Z","South of Market","http://mobile311.sfgov.org/reports/8860314/photos"
"10374",8861416,"2018-04-12T05:18:00Z","Castro","http://mobile311.sfgov.org/reports/8861416/photos"
"10375",8861662,"2018-04-12T13:34:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/8861662/photos"
"10376",8862026,"2018-04-12T15:24:00Z","South of Market","http://mobile311.sfgov.org/reports/8862026/photos"
"10377",8862986,"2018-04-12T18:14:00Z","Rincon Hill","http://mobile311.sfgov.org/reports/8862986/photos"
"10378",8866233,"2018-04-13T14:54:00Z","Mission","http://mobile311.sfgov.org/reports/8866233/photos"
"10379",8866353,"2018-04-13T15:17:00Z","Lower Haight","http://mobile311.sfgov.org/reports/8866353/photos"
"10380",8866789,"2018-04-13T16:21:00Z","Cathedral Hill","http://mobile311.sfgov.org/reports/8866789/photos"
"10381",8866906,"2018-04-13T16:39:00Z","Castro","http://mobile311.sfgov.org/reports/8866906/photos"
"10382",8867200,"2018-04-13T17:31:00Z","Buena Vista","http://mobile311.sfgov.org/reports/8867200/photos"
"10383",8870518,"2018-04-14T15:21:00Z","Haight Ashbury","http://mobile311.sfgov.org/reports/8870518/photos"
"10384",8870842,"2018-04-14T16:40:00Z","Mission","http://mobile311.sfgov.org/reports/8870842/photos"
"10385",8870940,"2018-04-14T17:02:00Z","South of Market","http://mobile311.sfgov.org/reports/8870940/photos"
"10386",8870992,"2018-04-14T17:19:00Z","Bernal Heights","http://mobile311.sfgov.org/reports/8870992/photos"
"10387",8871066,"2018-04-14T17:34:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/8871066/photos"
"10388",8871255,"2018-04-14T18:29:00Z","South Beach","http://mobile311.sfgov.org/reports/8871255/photos"
"10389",8871935,"2018-04-14T21:39:00Z","South of Market","http://mobile311.sfgov.org/reports/8871935/photos"
"10390",8874503,"2018-04-15T20:01:00Z","Mission","http://mobile311.sfgov.org/reports/8874503/photos"
"10391",8875968,"2018-04-16T13:54:00Z","Inner Sunset","http://mobile311.sfgov.org/reports/8875968/photos"
"10392",8876275,"2018-04-16T15:17:00Z","Mission","http://mobile311.sfgov.org/reports/8876275/photos"
"10393",8876478,"2018-04-16T15:45:00Z","Castro","http://mobile311.sfgov.org/reports/8876478/photos"
"10394",8877249,"2018-04-16T17:45:00Z","South of Market","http://mobile311.sfgov.org/reports/8877249/photos"
"10395",8877387,"2018-04-16T18:03:00Z","Bayview","http://mobile311.sfgov.org/reports/8877387/photos"
"10396",8878060,"2018-04-16T19:41:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8878060/photos"
"10397",8878552,"2018-04-16T20:57:00Z","South of Market","http://mobile311.sfgov.org/reports/8878552/photos"
"10398",8879227,"2018-04-16T22:45:00Z","Bernal Heights","http://mobile311.sfgov.org/reports/8879227/photos"
"10399",8879281,"2018-04-16T22:55:00Z","South of Market","http://mobile311.sfgov.org/reports/8879281/photos"
"10400",8881719,"2018-04-17T17:06:00Z","Mission","http://mobile311.sfgov.org/reports/8881719/photos"
"10401",8883249,"2018-04-17T21:09:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8883249/photos"
"10402",8884612,"2018-04-18T01:42:00Z","Marina","http://mobile311.sfgov.org/reports/8884612/photos"
"10403",8885390,"2018-04-18T13:43:00Z","Central Waterfront","http://mobile311.sfgov.org/reports/8885390/photos"
"10404",8885455,"2018-04-18T14:04:00Z","Dogpatch","http://mobile311.sfgov.org/reports/8885455/photos"
"10405",8885675,"2018-04-18T14:57:00Z","Mission","http://mobile311.sfgov.org/reports/8885675/photos"
"10406",8885809,"2018-04-18T15:21:00Z","Western Addition","http://mobile311.sfgov.org/reports/8885809/photos"
"10407",8886522,"2018-04-18T16:58:00Z","South of Market","http://mobile311.sfgov.org/reports/8886522/photos"
"10408",8886532,"2018-04-18T16:59:00Z","Fairmount","http://mobile311.sfgov.org/reports/8886532/photos"
"10409",8886609,"2018-04-18T17:12:00Z","Mission","http://mobile311.sfgov.org/reports/8886609/photos"
"10410",8886670,"2018-04-18T17:22:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8886670/photos"
"10411",8887442,"2018-04-18T19:19:00Z","Inner Richmond","http://mobile311.sfgov.org/reports/8887442/photos"
"10412",8887812,"2018-04-18T20:18:00Z","Civic Center","http://mobile311.sfgov.org/reports/8887812/photos"
"10413",8888146,"2018-04-18T21:14:00Z","Lakeshore","http://mobile311.sfgov.org/reports/8888146/photos"
"10414",8889265,"2018-04-19T00:43:00Z","Pacific Heights","http://mobile311.sfgov.org/reports/8889265/photos"
"10415",8889944,"2018-04-19T05:06:00Z","Lone Mountain","http://mobile311.sfgov.org/reports/8889944/photos"
"10416",8890594,"2018-04-19T15:26:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8890594/photos"
"10417",8891559,"2018-04-19T17:47:00Z","Mission","http://mobile311.sfgov.org/reports/8891559/photos"
"10418",8891765,"2018-04-19T18:12:00Z","Mission","http://mobile311.sfgov.org/reports/8891765/photos"
"10419",8891708,"2018-04-19T18:05:00Z","South of Market","http://mobile311.sfgov.org/reports/8891708/photos"
"10420",8892001,"2018-04-19T18:46:00Z","Mission","http://mobile311.sfgov.org/reports/8892001/photos"
"10421",8895039,"2018-04-20T12:17:00Z","Central Waterfront","http://mobile311.sfgov.org/reports/8895039/photos"
"10422",8895201,"2018-04-20T14:14:00Z","South of Market","http://mobile311.sfgov.org/reports/8895201/photos"
"10423",8895293,"2018-04-20T14:45:00Z","Mission","http://mobile311.sfgov.org/reports/8895293/photos"
"10424",8895589,"2018-04-20T15:49:00Z","West Portal","http://mobile311.sfgov.org/reports/8895589/photos"
"10425",8896552,"2018-04-20T18:16:00Z","Visitacion Valley","http://mobile311.sfgov.org/reports/8896552/photos"
"10426",8898461,"2018-04-21T00:12:00Z","Union Street","http://mobile311.sfgov.org/reports/8898461/photos"
"10427",8898973,"2018-04-21T03:27:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8898973/photos"
"10428",8899547,"2018-04-21T14:14:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8899547/photos"
"10429",8899644,"2018-04-21T15:07:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8899644/photos"
"10430",8899796,"2018-04-21T15:44:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/8899796/photos"
"10431",8899924,"2018-04-21T16:12:00Z","South of Market","http://mobile311.sfgov.org/reports/8899924/photos"
"10432",8900679,"2018-04-21T19:11:00Z","Mission","http://mobile311.sfgov.org/reports/8900679/photos"
"10433",8900772,"2018-04-21T19:29:00Z","Mission","http://mobile311.sfgov.org/reports/8900772/photos"
"10434",8900888,"2018-04-21T19:56:00Z","Ingleside","http://mobile311.sfgov.org/reports/8900888/photos"
"10435",8900964,"2018-04-21T20:17:00Z","Mission","http://mobile311.sfgov.org/reports/8900964/photos"
"10436",8902427,"2018-04-22T04:43:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8902427/photos"
"10437",8902946,"2018-04-22T14:59:00Z","Mission","http://mobile311.sfgov.org/reports/8902946/photos"
"10438",8903047,"2018-04-22T15:45:00Z","Mission","http://mobile311.sfgov.org/reports/8903047/photos"
"10439",8903328,"2018-04-22T16:55:00Z","South of Market","http://mobile311.sfgov.org/reports/8903328/photos"
"10440",8903596,"2018-04-22T18:05:00Z","Japantown","http://mobile311.sfgov.org/reports/8903596/photos"
"10441",8904007,"2018-04-22T20:04:00Z","Mission Terrace","http://mobile311.sfgov.org/reports/8904007/photos"
"10442",8904144,"2018-04-22T20:52:00Z","Mission Bay","http://mobile311.sfgov.org/reports/8904144/photos"
"10443",8904232,"2018-04-22T21:23:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8904232/photos"
"10444",8904378,"2018-04-22T22:20:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8904378/photos"
"10445",8905142,"2018-04-23T02:30:00Z","South of Market","http://mobile311.sfgov.org/reports/8905142/photos"
"10446",8905892,"2018-04-23T14:17:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8905892/photos"
"10447",8905960,"2018-04-23T14:31:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8905960/photos"
"10448",8906154,"2018-04-23T15:15:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8906154/photos"
"10449",8906293,"2018-04-23T15:40:00Z","Chinatown","http://mobile311.sfgov.org/reports/8906293/photos"
"10450",8907316,"2018-04-23T18:06:00Z","Silver Terrace","http://mobile311.sfgov.org/reports/8907316/photos"
"10451",8907520,"2018-04-23T18:34:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/8907520/photos"
"10452",8908042,"2018-04-23T20:02:00Z","Union Street","http://mobile311.sfgov.org/reports/8908042/photos"
"10453",8909131,"2018-04-23T22:36:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8909131/photos"
"10454",8909914,"2018-04-24T01:14:00Z","Duboce Triangle","http://mobile311.sfgov.org/reports/8909914/photos"
"10455",8911799,"2018-04-24T16:30:00Z","Crocker Amazon","http://mobile311.sfgov.org/reports/8911799/photos"
"10456",8911996,"2018-04-24T16:57:00Z","South of Market","http://mobile311.sfgov.org/reports/8911996/photos"
"10457",8912112,"2018-04-24T17:15:00Z","South of Market","http://mobile311.sfgov.org/reports/8912112/photos"
"10458",8915181,"2018-04-25T02:37:00Z","Mission","http://mobile311.sfgov.org/reports/8915181/photos"
"10459",8915921,"2018-04-25T13:45:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8915921/photos"
"10460",8916059,"2018-04-25T14:25:00Z","Mission","http://mobile311.sfgov.org/reports/8916059/photos"
"10461",8916081,"2018-04-25T14:30:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8916081/photos"
"10462",8916132,"2018-04-25T14:42:00Z","Tenderloin","http://mobile311.sfgov.org/reports/8916132/photos"
"10463",8916948,"2018-04-25T16:44:00Z","Mission","http://mobile311.sfgov.org/reports/8916948/photos"
"10464",8917200,"2018-04-25T17:18:00Z","South of Market","http://mobile311.sfgov.org/reports/8917200/photos"
"10465",8919034,"2018-04-25T21:57:00Z","Lower Nob Hill","http://mobile311.sfgov.org/reports/8919034/photos"
"10466",8920290,"2018-04-26T02:14:00Z","Lower Haight","http://mobile311.sfgov.org/reports/8920290/photos"
"10467",8921138,"2018-04-26T13:56:00Z","Polk Gulch","http://mobile311.sfgov.org/reports/8921138/photos"
"10468",8921381,"2018-04-26T14:52:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8921381/photos"
"10469",8921501,"2018-04-26T15:13:00Z","Mission Dolores","http://mobile311.sfgov.org/reports/8921501/photos"
"10470",8921698,"2018-04-26T15:41:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8921698/photos"
"10471",8921725,"2018-04-26T15:44:00Z","South of Market","http://mobile311.sfgov.org/reports/8921725/photos"
"10472",8922565,"2018-04-26T17:52:00Z","Mission","http://mobile311.sfgov.org/reports/8922565/photos"
"10473",8924839,"2018-04-27T00:46:00Z","Downtown / Union Square","http://mobile311.sfgov.org/reports/8924839/photos"
"10474",8926064,"2018-04-27T15:04:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8926064/photos"
"10475",8926410,"2018-04-27T16:01:00Z","Financial District","http://mobile311.sfgov.org/reports/8926410/photos"
"10476",8926445,"2018-04-27T16:06:00Z","Financial District","http://mobile311.sfgov.org/reports/8926445/photos"
"10477",8926540,"2018-04-27T16:20:00Z","Mission","http://mobile311.sfgov.org/reports/8926540/photos"
"10478",8926550,"2018-04-27T16:21:00Z","Hayes Valley","http://mobile311.sfgov.org/reports/8926550/photos"
"10479",8927467,"2018-04-27T18:33:00Z","Visitacion Valley","http://mobile311.sfgov.org/reports/8927467/photos"
"10480",8927479,"2018-04-27T18:35:00Z","Mission Bay","http://mobile311.sfgov.org/reports/8927479/photos"
"10481",8927568,"2018-04-27T18:49:00Z","Civic Center","http://mobile311.sfgov.org/reports/8927568/photos"
"10482",8927738,"2018-04-27T19:17:00Z","Mission","http://mobile311.sfgov.org/reports/8927738/photos"
"10483",8927798,"2018-04-27T19:28:00Z","South of Market","http://mobile311.sfgov.org/reports/8927798/photos"
"10484",8929571,"2018-04-28T02:19:00Z","North Beach","http://mobile311.sfgov.org/reports/8929571/photos"
"10485",8931417,"2018-04-28T19:39:00Z","Mint Hill","http://mobile311.sfgov.org/reports/8931417/photos"
"10486",8933390,"2018-04-29T13:58:00Z","Excelsior","http://mobile311.sfgov.org/reports/8933390/photos"
"10487",8933514,"2018-04-29T15:13:00Z","Bayview","http://mobile311.sfgov.org/reports/8933514/photos"
"10488",8933518,"2018-04-29T15:14:00Z","Potrero Hill","http://mobile311.sfgov.org/reports/8933518/photos"
"10489",8933630,"2018-04-29T16:01:00Z","Westwood Park","http://mobile311.sfgov.org/reports/8933630/photos"
"10490",8933864,"2018-04-29T17:22:00Z","Mission","http://mobile311.sfgov.org/reports/8933864/photos"
"10491",8934070,"2018-04-29T18:20:00Z","Mission","http://mobile311.sfgov.org/reports/8934070/photos"
"10492",8934858,"2018-04-29T21:56:00Z","Mission","http://mobile311.sfgov.org/reports/8934858/photos"
"10493",8936175,"2018-04-30T13:30:00Z","Bayview","http://mobile311.sfgov.org/reports/8936175/photos"
"10494",8936262,"2018-04-30T14:11:00Z","Outer Sunset","http://mobile311.sfgov.org/reports/8936262/photos"
"10495",8936333,"2018-04-30T14:32:00Z","Mission","http://mobile311.sfgov.org/reports/8936333/photos"
"10496",8936362,"2018-04-30T14:38:00Z","Mission","http://mobile311.sfgov.org/reports/8936362/photos"
"10497",8936558,"2018-04-30T15:14:00Z","Castro","http://mobile311.sfgov.org/reports/8936558/photos"
"10498",8936613,"2018-04-30T15:24:00Z","Mission","http://mobile311.sfgov.org/reports/8936613/photos"
"10499",8936706,"2018-04-30T15:35:00Z","Mission","http://mobile311.sfgov.org/reports/8936706/photos"
"10500",8937016,"2018-04-30T16:10:00Z","Mission","http://mobile311.sfgov.org/reports/8937016/photos"
